date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,man_conf_case,man_conf_case_rate,man_critical_rate,man_death,man_death_rate,woman_conf_case,woman_conf_case_rate,woman_critical_rate,woman_death,woman_death_rate,age_0-9_conf_case,age_0-9_conf_case_rate,age_0-9_critical_rate,age_0-9_death,age_0-9_death_rate,age_10-19_conf_case,age_10-19_conf_case_rate,age_10-19_critical_rate,age_10-19_death,age_10-19_death_rate,age_20-29_conf_case,age_20-29_conf_case_rate,age_20-29_critical_rate,age_20-29_death,age_20-29_death_rate,age_30-39_conf_case,age_30-39_conf_case_rate,age_30-39_critical_rate,age_30-39_death,age_30-39_death_rate,age_40-49_conf_case,age_40-49_conf_case_rate,age_40-49_critical_rate,age_40-49_death,age_40-49_death_rate,age_50-59_conf_case,age_50-59_conf_case_rate,age_50-59_critical_rate,age_50-59_death,age_50-59_death_rate,age_60-69_conf_case,age_60-69_conf_case_rate,age_60-69_critical_rate,age_60-69_death,age_60-69_death_rate,age_70-79_conf_case,age_70-79_conf_case_rate,age_70-79_critical_rate,age_70-79_death,age_70-79_death_rate,age_over-80_conf_case,age_over-80_conf_case_rate,age_over-80_critical_rate,age_over-80_death,age_over-80_death_rate,var_sequences_total,var_B.1.160_num,var_B.1.160_per,var_B.1.620_num,var_B.1.620_per,var_B.1.258_num,var_B.1.258_per,var_B.1.221_num,var_B.1.221_per,var_B.1.1.302_num,var_B.1.1.302_per,var_B.1.1.277_num,var_B.1.1.277_per,var_B.1.1.519_num,var_B.1.1.519_per,var_B.1.367_num,var_B.1.367_per,var_B.1.177_num,var_B.1.177_per,var_Beta_num,var_Beta_per,var_Alpha_num,var_Alpha_per,var_Gamma_num,var_Gamma_per,var_Delta_num,var_Delta_per,var_Kappa_num,var_Kappa_per,var_Epsilon_num,var_Epsilon_per,var_Eta_num,var_Eta_per,var_Iota_num,var_Iota_per,var_Lambda_num,var_Lambda_per,var_B.1.621_num,var_B.1.621_per,var_S:677P.Pelican_num,var_S:677P.Pelican_per,var_S:677H.Robin1_num,var_S:677H.Robin1_per,var_others_num,var_others_per,var_non_who_num,var_non_who_per,new_people_vaccinated,new_age_over-80_conf_case,new_age_0-9_conf_case,new_age_10-19_conf_case,new_age_20-29_conf_case,new_age_30-39_conf_case,new_age_40-49_conf_case,new_age_50-59_conf_case,new_age_60-69_conf_case,new_age_70-79_conf_case
2020-03-06,6593,505,608,42,7,4.143,128.596,9.85,11.859,0.819,0.137,0.081,0.89,,,,,,,,,18199,164740,3.213,0.355,13400,0.261,0.045,22,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-07,7041,448,555.857,44,2,4,137.334,8.738,10.842,0.858,0.039,0.078,0.69,,,,,,,,,13449,178189,3.476,0.262,13214,0.258,0.042,23.8,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-08,7314,273,511.143,50,6,4.714,142.659,5.325,9.97,0.975,0.117,0.092,0.72,,,,,,,,,10329,188518,3.677,0.201,13076,0.255,0.039,25.6,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-09,7478,164,449,53,3,3.571,145.858,3.199,8.758,1.034,0.059,0.07,0.65,,,,,,,,,8100,196618,3.835,0.158,12432,0.242,0.036,27.7,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-10,7513,35,332.429,54,1,3.714,146.54,0.683,6.484,1.053,0.02,0.072,0.55,,,,,,,,,13526,210144,4.099,0.264,12042,0.235,0.028,36.2,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-11,7755,242,304.857,60,6,3.571,151.26,4.72,5.946,1.17,0.117,0.07,0.52,,,,,,,,,12251,222395,4.338,0.239,12241,0.239,0.025,40.2,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-12,7869,114,254.429,66,6,4.429,153.484,2.224,4.963,1.287,0.117,0.086,0.36,,,,,,,,,,,,,11430,0.223,0.022,44.9,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-13,7979,110,198,66,0,3.429,155.63,2.146,3.862,1.287,0,0.067,0.27,,,,,,,,,,230707,4.5,,9424,0.184,0.021,47.6,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-14,8086,107,149.286,72,6,4,157.717,2.087,2.912,1.404,0.117,0.078,0.24,,,,,,,,,,,,,8875,0.173,0.017,59.4,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-15,8162,76,121.143,75,3,3.571,159.199,1.482,2.363,1.463,0.059,0.07,0.4,,,,,,,,,,,,,8772,0.171,0.014,72.4,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-16,8236,74,108.286,75,0,3.143,160.642,1.443,2.112,1.463,0,0.061,0.53,,,,,,,,,,259533,5.062,,8988,0.175,0.012,83,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-17,8320,84,115.286,81,6,3.857,162.281,1.638,2.249,1.58,0.117,0.075,0.58,,,,,,,,,,,,,8560,0.167,0.013,74.3,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-18,8413,93,94,84,3,3.429,164.095,1.814,1.833,1.638,0.059,0.067,0.59,,,,,,,,,,,,,8314,0.162,0.011,88.4,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-19,8565,152,99.429,91,7,3.571,167.059,2.965,1.939,1.775,0.137,0.07,0.61,,,,,,,,,,291120,5.678,,9224,0.18,0.011,92.8,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-20,8652,87,96.143,94,3,4,168.756,1.697,1.875,1.833,0.059,0.078,0.56,,,,,,,,,10019,301139,5.874,0.195,10062,0.196,0.01,104.7,people tested,,,,,,,,,,55.56,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-21,8799,147,101.857,102,8,4.286,171.624,2.867,1.987,1.989,0.156,0.084,0.62,,,,,,,,,10666,311805,6.082,0.208,10213,0.199,0.01,100.3,people tested,,,,,,,,,,69.44,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-22,8961,162,114.143,111,9,5.143,174.783,3.16,2.226,2.165,0.176,0.1,0.72,,,,,,,,,5435,317240,6.188,0.106,9617,0.188,0.012,84.3,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-23,8961,0,103.571,111,0,5.143,174.783,0,2.02,2.165,0,0.1,0.66,,,,,,,,,7168,324408,6.328,0.14,9268,0.181,0.011,89.5,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-24,9037,76,102.429,120,9,5.571,176.266,1.482,1.998,2.341,0.176,0.109,0.72,,,,,,,,,8734,333142,6.498,0.17,9011,0.176,0.011,88,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-25,9137,100,103.429,126,6,6,178.216,1.95,2.017,2.458,0.117,0.117,0.76,,,,,,,,,10476,343618,6.702,0.204,9004,0.176,0.011,87.1,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-26,9241,104,96.571,131,5,5.714,180.245,2.029,1.884,2.555,0.098,0.111,0.76,,,,,,,,,6955,350573,6.838,0.136,8493,0.166,0.011,87.9,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-27,9332,91,97.143,139,8,6.429,182.02,1.775,1.895,2.711,0.156,0.125,0.77,,,,,,,,,11169,361742,7.056,0.218,8658,0.169,0.011,89.1,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-28,9478,146,97,144,5,6,184.867,2.848,1.892,2.809,0.098,0.117,0.85,,,,,,,,,9619,371361,7.243,0.188,8508,0.166,0.011,87.7,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-29,9583,105,88.857,152,8,5.857,186.915,2.048,1.733,2.965,0.156,0.114,0.9,,,,,,,,,,,,,8467,0.165,0.01,95.3,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-30,9661,78,100,158,6,6.714,188.437,1.521,1.95,3.082,0.117,0.131,0.96,,,,,,,,,,381663,7.444,,8179,0.16,0.012,81.8,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-03-31,9786,125,107,162,4,6,190.875,2.438,2.087,3.16,0.078,0.117,0.99,,,,,,,,,12009,393672,7.679,0.234,8647,0.169,0.012,80.8,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-04-01,9887,101,107.143,165,3,5.571,192.845,1.97,2.09,3.218,0.059,0.109,0.9,,,,,,,,,11290,404962,7.899,0.22,8763,0.171,0.012,81.8,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,3979,39.89,2.1,82,50.62,5997,60.11,1.36,80,49.38,119,1.19,0,0,0,522,5.23,0,0,0,2704,27.11,0,0,0,1043,10.46,0.1,1,0.62,1337,13.4,0.08,1,0.62,1878,18.83,0.54,10,6.17,1257,12.6,1.78,22,13.58,663,6.65,7.07,46,28.4,453,4.54,18.55,82,50.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-04-02,9976,89,105,169,4,5.429,194.581,1.736,2.048,3.296,0.078,0.106,0.79,,,,,,,,,8896,413858,8.072,0.174,9041,0.176,0.012,86.1,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-04-03,10062,86,104.286,174,5,5,196.258,1.677,2.034,3.394,0.098,0.098,0.73,,,,,,,,,10507,424365,8.277,0.205,8946,0.174,0.012,85.8,people tested,,,,,,,,,,75.93,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-04-04,10156,94,96.857,177,3,4.714,198.092,1.833,1.889,3.452,0.059,0.092,0.7,,,,,,,,,,,,,8808,0.172,0.011,90.9,people tested,,,,,,,,,,78.7,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-04-05,10237,81,93.429,183,6,4.429,199.672,1.58,1.822,3.569,0.117,0.086,0.71,,,,,,,,,,441662,8.615,,9307,0.182,0.01,99.6,people tested,,,,,,,,,,78.7,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-04-06,10284,47,89,186,3,4,200.588,0.917,1.736,3.628,0.059,0.078,0.69,,,,,,,,,5847,447509,8.729,0.114,9407,0.183,0.009,105.7,people tested,,,,,,,,,,82.41,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,4138,40.05,2.44,101,52.6,6193,59.95,1.47,91,47.4,126,1.22,0,0,0,544,5.27,0,0,0,2819,27.29,0,0,0,1092,10.57,0.09,1,0.52,1382,13.38,0.14,2,1.04,1909,18.48,0.68,13,6.77,1304,12.62,1.99,26,13.54,689,6.67,8.27,57,29.69,466,4.51,19.96,93,48.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
2020-04-07,10331,47,77.857,192,6,4.286,201.505,0.917,1.519,3.745,0.117,0.084,0.63,,,,,,,,,9145,456654,8.907,0.178,8997,0.175,0.009,115.6,people tested,,,,,,,,,,82.41,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,4163,40.09,2.55,106,53,6221,59.91,1.51,94,47,126,1.21,0,0,0,548,5.28,0,0,0,2832,27.27,0,0,0,1102,10.61,0.09,1,0.5,1387,13.36,0.22,3,1.5,1915,18.44,0.68,13,6.5,1312,12.63,2.06,27,13.5,692,6.66,8.67,60,30,470,4.53,20.43,96,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,13,10,5,6,8,3
2020-04-08,10384,53,71,200,8,5,202.539,1.034,1.385,3.901,0.156,0.098,0.56,,,,,,,,,11491,468145,9.131,0.224,9026,0.176,0.008,127.1,people tested,,,,,,,,,,82.41,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,4185,40.15,2.56,107,52.45,6238,59.85,1.55,97,47.55,128,1.23,0,0,0,552,5.3,0,0,0,2844,27.29,0,0,0,1109,10.64,0.09,1,0.49,1394,13.37,0.22,3,1.47,1917,18.39,0.68,13,6.37,1314,12.61,2.05,27,13.24,692,6.64,8.67,60,29.41,473,4.54,21.14,100,49.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,12,7,7,2,2,0
2020-04-09,10423,39,63.857,204,4,5,203.3,0.761,1.246,3.979,0.078,0.098,0.46,,,,,,,,,11057,479202,9.347,0.216,9335,0.182,0.007,146.2,people tested,,,,,,,,,,82.41,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,4200,40.19,2.6,109,52.4,6250,59.81,1.58,99,47.6,129,1.23,0,0,0,553,5.29,0,0,0,2851,27.28,0,0,0,1113,10.65,0.09,1,0.48,1396,13.36,0.21,3,1.44,1920,18.37,0.68,13,6.25,1320,12.63,2.12,28,13.46,694,6.64,8.93,62,29.81,474,4.54,21.31,101,48.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,7,4,2,3,6,2
2020-04-10,10450,27,55.429,208,4,4.857,203.826,0.527,1.081,4.057,0.078,0.095,0.39,,,,,,,,,8551,487753,9.514,0.167,9055,0.177,0.006,163.4,people tested,,,,,,,,,,82.41,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,4215,40.22,2.63,111,52.61,6265,59.78,1.6,100,47.39,130,1.24,0,0,0,558,5.32,0,0,0,2856,27.25,0,0,0,1115,10.64,0.09,1,0.47,1399,13.35,0.21,3,1.42,1926,18.38,0.73,14,6.64,1327,12.66,2.19,29,13.74,694,6.62,9.08,63,29.86,475,4.53,21.26,101,47.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,5,2,3,6,7,0
2020-04-11,10480,30,46.286,211,3,4.857,204.411,0.585,0.903,4.116,0.059,0.095,0.39,,,,,,,,,8656,496409,9.682,0.169,9056,0.177,0.005,195.7,people tested,,,,,,,,,,82.41,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,4229,40.23,2.67,113,52.8,6283,59.77,1.61,101,47.2,130,1.24,0,0,0,561,5.34,0,0,0,2869,27.29,0,0,0,1120,10.65,0.09,1,0.47,1400,13.32,0.21,3,1.4,1930,18.36,0.73,14,6.54,1330,12.65,2.33,31,14.49,697,6.63,9.04,63,29.44,475,4.52,21.47,102,47.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,13,5,1,4,3,3
2020-04-12,10512,32,39.286,214,3,4.429,205.035,0.624,0.766,4.174,0.059,0.086,0.47,,,,,,,,,4424,500833,9.769,0.086,8453,0.165,0.005,215.2,people tested,,,,,,,,,,82.41,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,7.83,4243,40.27,2.71,115,53,6294,59.73,1.62,102,47,132,1.25,0,0,0,562,5.33,0,0,0,2879,27.32,0,0,0,1122,10.65,0.09,1,0.46,1401,13.3,0.21,3,1.38,1932,18.34,0.72,14,6.45,1335,12.67,2.4,32,14.75,698,6.62,9.17,64,29.49,476,4.52,21.64,103,47.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,10,2,1,2,5,1
2020-04-13,10537,25,36.143,217,3,4.429,205.523,0.488,0.705,4.233,0.059,0.086,0.53,,,,,,,,,4519,505352,9.857,0.088,8263,0.161,0.004,228.6,people tested,,,,,,,,,,82.41,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,4256,40.29,2.73,116,52.25,6308,59.71,1.68,106,47.75,132,1.25,0,0,0,565,5.35,0,0,0,2886,27.32,0,0,0,1126,10.66,0.09,1,0.45,1405,13.3,0.21,3,1.35,1935,18.32,0.72,14,6.31,1338,12.67,2.47,33,14.86,700,6.63,9.29,65,29.28,477,4.52,22.22,106,47.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,7,4,4,3,3,2
